zip,irs_estimated_population,,
05343,670,,
05344,449,,
05345,1470,,
05346,4010,,
05350,610,,
05351,341,,
05352,750,,
05353,970,,
05354,1950,,
05355,390,,
05356,1000,,
05357,163,,
05358,340,,
05359,500,,
05360,440,,
05361,670,,
05362,270,,
05363,1950,,
05401,18320,,
05402,854,,
05403,18440,,
05404,6290,,
05405,127,,
05406,334,,
05407,388,,
05408,9340,,
05439,16,,
05440,1820,,
05441,580,,
05442,320,,
05443,6000,,
05444,1910,,
05445,3870,,
05446,15530,,
05447,160,,
05448,1170,,
05449,0,,
05450,4720,,
05451,475,,
05452,20710,,
05453,509,,
05454,5140,,
05455,1270,,
05456,1190,,
05457,1490,,
05458,2140,,
05459,1680,,
05460,132,,
05461,4860,,
05462,1900,,
05463,470,,
05464,2720,,
05465,5570,,
05466,178,,
05468,13060,,
05469,230,,
05470,285,,
05471,780,,
05472,1690,,
05473,1340,,
05474,950,,
05476,2600,,
05477,4440,,
05478,14170,,
05479,0,,
05481,532,,
05482,7660,,
05483,1470,,
05485,302,,
05486,1680,,
05487,1360,,
05488,7120,,
05489,3210,,
05490,407,,
05491,5280,,
05492,720,,
05494,1770,,
05495,10900,,
05501,510,,
05544,0,,
05601,801,,
05602,10870,,
05603,0,,
05604,16,,
05609,0,,
05620,0,,
05633,0,,
05640,168,,
05641,14310,,
05647,950,,
05648,440,,
05649,940,,
05650,900,,
05651,1620,,
05652,830,,
05653,340,,
05654,1150,,
05655,2780,,
05656,2800,,
05657,286,,
05658,1360,,
05660,1790,,
05661,5410,,
05662,59,,
05663,4040,,
05664,656,,
05665,153,,
05666,148,,
05667,2020,,
05669,520,,
05670,719,,
05671,0,,
05672,5070,,
05673,2720,,
05674,1430,,
05675,930,,
05676,4810,,
05677,2220,,
05678,280,,
05679,2990,,
05680,1910,,
05681,320,,
05682,1200,,
05701,17160,,
05702,945,,
05730,420,,
05731,157,,
05732,840,,
05733,5220,,
05734,1190,,
05735,2570,,
05736,460,,
05737,670,,
05738,980,,
05739,1170,,
05740,991,,
05741,29,,
05742,450,,
05743,3660,,
05744,510,,
05745,284,,
05746,159,,
05747,230,,
05748,300,,
05750,284,,
05751,1250,,
05753,7560,,
05757,880,,
05758,670,,
05759,1720,,
05760,1110,,
05761,1020,,
05762,420,,
05763,2470,,
05764,2640,,
05765,1570,,
05766,410,,
05767,990,,
05768,124,,
05769,1070,,
05770,1030,,
05772,460,,
05773,1840,,
05774,1130,,
05775,500,,
05776,250,,
05777,2980,,
05778,710,,
05819,7350,,
05820,360,,
05821,1080,,
05822,1810,,
05823,142,,
05824,1020,,
05825,219,,
05826,800,,
05827,470,,
05828,1940,,
05829,2270,,
05830,1330,,
05832,940,,
05833,170,,
05836,960,,
05837,270,,
05838,102,,
05839,680,,
05840,85,,
05841,320,,
05842,580,,
05843,2360,,
05845,1130,,
05846,1070,,
05847,790,,
05848,114,,
05849,364,,
05850,500,,
05851,4890,,
05853,450,,
05855,6030,,
05857,1320,,
05858,260,,
05859,1700,,
05860,2350,,
05861,215,,
05862,340,,
05863,300,,
05866,600,,
05867,620,,
05868,290,,
05871,1380,,
05872,710,,
05873,680,,
05874,510,,
05875,480,,
05901,0,,
05902,226,,
05903,710,,
05904,220,,
05905,620,,
05906,1040,,
05907,178,,
06001,18680,,
06002,19800,,
06006,0,,
06010,53430,,
06011,861,,
06013,9480,,
06016,5500,,
06018,2290,,
06019,9410,,
06020,183,,
06021,1190,,
06022,162,,
06023,1240,,
06024,450,,
06025,123,,
06026,5010,,
06027,1410,,
06028,65,,
06029,15560,,
06030,0,,
06031,990,,
06032,17680,,
06033,29880,,
06034,291,,
06035,7270,,
06037,18140,,
06039,2000,,
06040,31260,,
06041,29,,
06042,21360,,
06043,4720,,
06045,676,,
06050,1273,,
06051,25120,,
06052,6980,,
06053,28090,,
06057,6320,,
06058,1360,,
06059,138,,
06060,2540,,
06061,290,,
06062,15870,,
06063,3110,,
06064,201,,
06065,680,,
06066,26490,,
06067,19090,,
06068,1250,,
06069,1900,,
06070,15170,,
06071,8710,,
06072,371,,
06073,5710,,
06074,26660,,
06075,183,,
06076,10680,,
06077,175,,
06078,10080,,
06079,111,,
06080,10,,
06081,1260,,
06082,36110,,
06083,586,,
06084,14130,,
06085,6930,,
06087,0,,
06088,4270,,
06089,3840,,
06090,1110,,
06091,178,,
06092,4250,,
06093,3340,,
06094,260,,
06095,27860,,
06096,11510,,
06098,8670,,
06101,0,,
06102,0,,
06103,2000,,
06104,0,,
06105,14460,,
06106,27380,,
06107,18390,,
06108,20770,,
06109,26060,,
06110,11650,,
06111,28000,,
06112,17090,,
06114,21100,,
06115,35,,
06117,14510,,
06118,24480,,
06119,12620,,
06120,9020,,
06123,268,,
06126,931,,
06127,257,,
06128,266,,
06129,201,,
06131,278,,
06132,414,,
06133,396,,
06134,254,,
06137,120,,
06138,342,,
06140,78,,
06141,153,,
06142,45,,
06143,159,,
06144,149,,
06145,18,,
06146,99,,
06147,224,,
06150,0,,
06151,0,,
06152,0,,
06153,0,,
06154,0,,
06155,0,,
06156,0,,
06160,0,,
06161,0,,
06167,0,,
06176,0,,
06180,0,,
06183,0,,
06199,0,,
06226,12890,,
06230,113,,
06231,3820,,
06232,2960,,
06233,214,,
06234,7220,,
06235,1970,,
06237,5110,,
06238,11620,,
06239,9300,,
06241,5820,,
06242,1380,,
06243,230,,
06244,271,,
06245,0,,
06246,220,,
06247,2170,,
06248,5290,,
06249,6660,,
06250,4330,,
06251,74,,
06254,1780,,
06255,3910,,
06256,1890,,
06258,503,,
06259,3500,,
06260,7940,,
06262,460,,
06263,451,,
06264,460,,
06265,0,,
06266,520,,
06267,258,,
06268,5460,,
06269,337,,
06277,3680,,
06278,4000,,
06279,4730,,
06280,2780,,
06281,6520,,
06282,1160,,
06320,20480,,
06330,2630,,
06331,4850,,
06332,943,,
06333,7510,,
06334,2280,,
06335,6570,,
06336,96,,
06338,200,,
06339,7950,,
06340,23740,,
06349,423,,
06350,283,,
06351,14590,,
06353,270,,
06354,4930,,
06355,11760,,
06357,9920,,
06359,5020,,
06360,31000,,
06365,4470,,
06370,6830,,
06371,9170,,
06372,338,,
06373,574,,
06374,6850,,
06375,3540,,
06376,182,,
06377,2470,,
06378,4910,,
06379,7980,,
06380,2530,,
06382,8980,,
06383,195,,
06384,2470,,
06385,14800,,
06386,0,,
06387,714,,
06388,125,,
06389,190,,
06390,286,,
06401,16560,,
06403,5660,,
06404,151,,
06405,25290,,
06408,0,,
06409,590,,
06410,26330,,
06411,0,,
06412,3410,,
06413,12160,,
06414,406,,
06415,15300,,
06416,13420,,
06417,4000,,
06418,10850,,
06419,6050,,
06420,4110,,
06422,6930,,
06423,4580,,
06424,11820,,
06426,3100,,
06437,21110,,
06438,2450,,
06439,344,,
06440,97,,
06441,5320,,
06442,2510,,
06443,17570,,
06444,759,,
06447,5910,,
06450,31170,,
06451,21760,,
06454,0,,
06455,3040,,
06456,437,,
06457,37680,,
06459,195,,
06460,34400,,
06461,14040,,
06467,477,,
06468,18680,,
06469,2970,,
06470,15740,,
06471,6830,,
06472,6200,,
06473,23640,,
06474,0,,
06475,9880,,
06477,14110,,
06478,12620,,
06479,9240,,
06480,8730,,
06481,1080,,
06482,10290,,
06483,15350,,
06484,38830,,
06487,59,,
06488,18020,,
06489,31080,,
06491,88,,
06492,40440,,
06493,0,,
06494,0,,
06495,0,,
06497,71,,
06498,5890,,
06501,65,,
06502,123,,
06503,68,,
06504,69,,
06505,61,,
06506,26,,
06507,0,,
06508,0,,
06509,23,,
06510,1990,,
06511,34890,,
06512,25850,,
06513,30060,,
06514,23110,,
06515,13080,,
06516,45530,,
06517,13230,,
06518,12630,,
06519,11890,,
06520,552,,
06521,0,,
06524,5230,,
06525,8880,,
06530,101,,
06531,99,,
06532,136,,
06533,64,,
06534,23,,
06535,0,,
06536,20,,
06537,0,,
06538,0,,
06540,0,,
06601,861,,
06602,0,,
06604,20680,,
06605,18410,,
06606,39640,,
06607,6810,,
06608,11340,,
06610,19150,,
06611,36480,,
06612,7390,,
06614,31590,,
06615,17220,,
06650,0,,
06673,0,,
06699,0,,
06701,31,,
06702,1870,,
06703,135,,
06704,22010,,
06705,22820,,
06706,12030,,
06708,25330,,
06710,8760,,
06712,9200,,
06716,15080,,
06720,320,,
06721,278,,
06722,182,,
06723,113,,
06724,228,,
06725,0,,
06726,0,,
06749,0,,
06750,1150,,
06751,3150,,
06752,1520,,
06753,168,,
06754,1410,,
06755,1040,,
06756,2640,,
06757,1890,,
06758,180,,
06759,5120,,
06762,7640,,
06763,1790,,
06770,27910,,
06776,24580,,
06777,1470,,
06778,1200,,
06779,7270,,
06781,150,,
06782,2050,,
06783,1950,,
06784,3280,,
06785,570,,
06786,8550,,
06787,6910,,
06790,30670,,
06791,5320,,
06792,0,,
06793,930,,
06794,1060,,
06795,13170,,
06796,740,,
06798,8920,,
06801,19130,,
06804,16900,,
06807,7060,,
06810,45500,,
06811,27170,,
06812,13240,,
06813,1183,,
06814,0,,
06816,0,,
06817,0,,
06820,21540,,
06824,30670,,
06825,19700,,
06828,0,,
06829,284,,
06830,22140,,
06831,13600,,
06832,0,,
06836,288,,
06838,191,,
06840,19860,,
06842,0,,
06850,18810,,
06851,25740,,
06852,469,,
06853,3590,,
06854,25600,,
06855,7400,,
06856,420,,
06857,0,,
06858,0,,
06859,0,,
06860,0,,
06870,7270,,
06875,107,,
06876,171,,
06877,24480,,
06878,8140,,
06879,0,,
06880,26770,,
06881,222,,
06883,10020,,
06888,0,,
06889,0,,
06890,4320,,
06896,8230,,
06897,17970,,
06901,7530,,
06902,59580,,
06903,13900,,
06904,890,,
06905,19890,,
06906,8940,,
06907,8870,,
06910,0,,
06911,398,,
06912,0,,
06913,0,,
06914,0,,
06920,0,,
06921,0,,
06922,0,,
06925,0,,
06926,0,,
06927,0,,
06928,0,,
07001,13870,,
07002,61170,,
07003,46840,,
07004,8030,,
07005,15480,,
07006,24630,,
07007,134,,
07008,23010,,
07009,12650,,
07010,21650,,
07011,39080,,
07012,12510,,
07013,26830,,
07014,5380,,
07015,914,,
07016,23240,,
07017,31060,,
07018,24010,,
07019,1398,,
07020,11410,,
07021,2230,,
07022,12060,,
07023,7680,,
07024,34140,,
07026,29160,,
07027,3880,,
07028,7810,,
07029,17540,,
07030,42150,,
07031,15070,,
07032,35490,,
07033,7990,,
07034,9100,,
07035,9900,,
07036,41440,,
07039,31030,,
07040,24120,,
07041,7230,,
07042,23910,,
07043,12110,,
07044,13720,,
07045,10340,,
07046,4550,,
07047,51430,,
07050,27090,,
07051,860,,
07052,44560,,
07054,28020,,
07055,63350,,
07057,10630,,
07058,5400,,
07059,16120,,
07060,41640,,
07061,1382,,
07062,13340,,
07063,13490,,
07064,3770,,
07065,27260,,
07066,15070,,
07067,18080,,
07068,6100,,
07069,5980,,
07070,17130,,
07071,20170,,
07072,5770,,
07073,8870,,
07074,2860,,
07075,9540,,
07076,24010,,
07077,2540,,
07078,13970,,
07079,14810,,
07080,23720,,
07081,16180,,
07082,5650,,
07083,52010,,
07086,13640,,
07087,56740,,
07088,3110,,
07090,30480,,
07091,179,,
07092,6840,,
07093,52110,,
07094,18270,,
07095,19210,,
07096,210,,
07097,16,,
07099,0,,
07101,2371,,
07102,9030,,
07103,26000,,
07104,43160,,
07105,36470,,
07106,26660,,
07107,33340,,
07108,21710,,
07109,34950,,
07110,27530,,
07111,49070,,
07112,22990,,
07114,8300,,
07175,0,,
07182,0,,
07184,0,,
07188,0,,
07189,0,,
07191,0,,
07192,0,,
07193,0,,
07194,0,,
07195,0,,
07198,0,,
07199,0,,
07201,25750,,
07202,37000,,
07203,21140,,
07204,13070,,
07205,21340,,
07206,28600,,
07207,2702,,
07208,28790,,
07302,44210,,
07303,2121,,
07304,39960,,
07305,56030,,
07306,45310,,
07307,36730,,
07308,142,,
07309,113,,
07310,13010,,
07311,1210,,
07395,0,,
07399,0,,
07401,6560,,
07403,6940,,
07405,17350,,
07407,19680,,
07410,33580,,
07416,5040,,
07417,10970,,
07418,2060,,
07419,8780,,
07420,4460,,
07421,6430,,
07422,5910,,
07423,4270,,
07424,23190,,
07428,607,,
07430,22220,,
07432,6750,,
07435,2300,,
07436,12350,,
07438,10680,,
07439,2240,,
07440,4210,,
07442,10480,,
07444,10650,,
07446,14580,,
07450,25210,,
07451,200,,
07452,11990,,
07456,11440,,
07457,3950,,
07458,11080,,
07460,3010,,
07461,17110,,
07462,6030,,
07463,9960,,
07465,6070,,
07470,50250,,
07474,586,,
07477,0,,
07480,14110,,
07481,16460,,
07495,0,,
07501,31660,,
07502,16700,,
07503,18490,,
07504,13030,,
07505,2050,,
07506,18040,,
07507,202,,
07508,22590,,
07509,2343,,
07510,0,,
07511,317,,
07512,10400,,
07513,11870,,
07514,17500,,
07522,20900,,
07524,12650,,
07533,168,,
07538,349,,
07543,462,,
07544,950,,
07601,38960,,
07602,419,,
07603,8070,,
07604,11480,,
07605,8460,,
07606,2520,,
07607,9230,,
07608,57,,
07620,1804,,
07621,26630,,
07624,8360,,
07626,8450,,
07627,4820,,
07628,16840,,
07630,7120,,
07631,25380,,
07632,5330,,
07640,4770,,
07641,3380,,
07642,10220,,
07643,9890,,
07644,22800,,
07645,8470,,
07646,15570,,
07647,4690,,
07648,5360,,
07649,8200,,
07650,17150,,
07652,25070,,
07653,208,,
07656,8710,,
07657,10630,,
07660,12540,,
07661,11620,,
07662,5560,,
07663,13950,,
07666,38830,,
07670,14550,,
07675,25770,,
07676,8980,,
07677,6190,,
07699,0,,
07701,22560,,
07702,4050,,
07703,701,,
07704,6310,,
07709,0,,
07710,209,,
07711,1260,,
07712,35190,,
07715,0,,
07716,7860,,
07717,1720,,
07718,5920,,
07719,20140,,
07720,3530,,
07721,3520,,
07722,9960,,
07723,840,,
07724,21330,,
07726,43170,,
07727,7190,,
07728,51930,,
07730,16360,,
07731,38520,,
07732,3760,,
07733,16480,,
07734,10680,,
07735,17270,,
07737,3970,,
07738,7070,,
07739,6110,,
07740,24900,,
07746,18180,,
07747,29640,,
07748,26720,,
07750,3110,,
07751,21090,,
07752,294,,
07753,34470,,
07754,557,,
07755,5610,,
07756,2410,,
07757,5650,,
07758,4550,,
07760,9280,,
07762,7850,,
07763,86,,
07764,6300,,
07765,54,,
07799,0,,
07801,22890,,
07802,1307,,
07803,3680,,
07806,0,,
07820,299,,
07821,8500,,
07822,1040,,
07823,6230,,
07825,8490,,
07826,5460,,
07827,3550,,
07828,13280,,
07829,154,,
07830,6200,,
07831,142,,
07832,3540,,
07833,170,,
07834,17420,,
07836,12010,,
07837,135,,
07838,3090,,
07839,182,,
07840,28760,,
07842,170,,
07843,10620,,
07844,669,,
07845,265,,
07846,225,,
07847,1760,,
07848,3930,,
07849,7900,,
07850,6010,,
07851,400,,
07852,3880,,
07853,12820,,
07855,137,,
07856,4290,,
07857,3010,,
07860,22340,,
07863,3750,,
07865,2570,,
07866,21970,,
07869,25130,,
07870,135,,
07871,20790,,
07874,8340,,
07875,301,,
07876,10060,,
07877,271,,
07878,990,,
07879,235,,
07880,235,,
07881,0,,
07882,13420,,
07885,11600,,
07890,0,,
07901,22850,,
07902,360,,
07920,26930,,
07921,6950,,
07922,12280,,
07924,7400,,
07926,1063,,
07927,3920,,
07928,19510,,
07930,8470,,
07931,3130,,
07932,11360,,
07933,3060,,
07934,1410,,
07935,580,,
07936,10890,,
07938,267,,
07939,151,,
07940,15020,,
07945,9710,,
07946,3100,,
07950,19870,,
07960,39360,,
07961,450,,
07962,365,,
07963,348,,
07970,140,,
07974,12640,,
07976,1160,,
07977,954,,
07978,166,,
07979,659,,
07980,2340,,
07981,8910,,
07983,0,,
07999,0,,
08001,1362,,
08002,21650,,
08003,29990,,
08004,10840,,
08005,24960,,
08006,716,,
08007,4600,,
08008,6960,,
08009,12930,,
08010,9740,,
08011,120,,
08012,35060,,
08014,430,,
08015,17710,,
08016,31760,,
08018,307,,
08019,850,,
08020,2790,,
08021,41010,,
08022,9030,,
08023,526,,
08025,192,,
08026,2150,,
08027,4460,,
08028,15200,,
08029,4280,,
08030,11350,,
08031,10350,,
08032,431,,
08033,16780,,
08034,18280,,
08035,7150,,
08036,6000,,
08037,21490,,
08038,290,,
08039,229,,
08041,910,,
08042,328,,
08043,27060,,
08045,2450,,
08046,29240,,
08048,11710,,
08049,4840,,
08050,25550,,
08051,9660,,
08052,16890,,
08053,45050,,
08054,42380,,
08055,28070,,
08056,5250,,
08057,20580,,
08059,5120,,
08060,23590,,
08061,3520,,
08062,16740,,
08063,2660,,
08064,591,,
08065,6520,,
08066,6760,,
08067,1720,,
08068,5690,,
08069,11070,,
08070,11140,,
08071,8520,,
08072,497,,
08073,378,,
08074,410,,
08075,26760,,
08076,0,,
08077,18860,,
08078,7100,,
08079,8540,,
08080,36710,,
08081,47100,,
08083,8990,,
08084,6480,,
08085,20730,,
08086,7460,,
08087,22680,,
08088,22860,,
08089,3490,,
08090,8180,,
08091,5350,,
08092,3620,,
08093,8490,,
08094,37710,,
08095,351,,
08096,32310,,
08097,3020,,
08098,8190,,
08099,260,,
08101,742,,
08102,5160,,
08103,9120,,
08104,17540,,
08105,23250,,
08106,8610,,
08107,11880,,
08108,16680,,
08109,20510,,
08110,18410,,
08201,9900,,
08202,1250,,
08203,6780,,
08204,15080,,
08205,26350,,
08210,15600,,
08212,258,,
08213,381,,
08214,484,,
08215,11770,,
08217,314,,
08218,235,,
08219,462,,
08220,148,,
08221,6850,,
08223,4090,,
08224,714,,
08225,8140,,
08226,10220,,
08230,5710,,
08231,259,,
08232,18190,,
08234,44460,,
08240,780,,
08241,1130,,
08242,3760,,
08243,1820,,
08244,9110,,
08245,182,,
08246,305,,
08247,730,,
08248,144,,
08250,536,,
08251,8510,,
08252,410,,
08260,11730,,
08270,6770,,
08302,37120,,
08310,1440,,
08311,2000,,
08312,7600,,
08313,151,,
08314,240,,
08315,295,,
08316,554,,
08317,1080,,
08318,11170,,
08319,1240,,
08320,413,,
08321,234,,
08322,9570,,
08323,720,,
08324,370,,
08326,1550,,
08327,690,,
08328,1200,,
08329,283,,
08330,26990,,
08332,30340,,
08340,750,,
08341,1430,,
08342,322,,
08343,4360,,
08344,5460,,
08345,630,,
08346,630,,
08347,425,,
08348,240,,
08349,1490,,
08350,690,,
08352,1083,,
08353,440,,
08360,37880,,
08361,16840,,
08362,1470,,
08401,29030,,
08402,4910,,
08403,860,,
08404,1401,,
08405,0,,
08406,7770,,
08501,6470,,
08502,11770,,
08504,102,,
08505,16870,,
08510,4900,,
08511,890,,
08512,11860,,
08514,4490,,
08515,6460,,
08518,5450,,
08520,27770,,
08525,4420,,
08526,31,,
08527,54800,,
08528,390,,
08530,6640,,
08533,6490,,
08534,12890,,
08535,5240,,
08536,18940,,
08540,43080,,
08541,0,,
08542,2720,,
08543,403,,
08544,806,,
08550,20600,,
08551,5430,,
08553,760,,
08554,3490,,
08555,880,,
08556,158,,
08557,288,,
08558,7770,,
08559,4320,,
08560,3360,,
08561,258,,
08562,4450,,
08601,76,,
08602,113,,
08603,78,,
08604,125,,
08605,84,,
08606,90,,
08607,993,,
08608,710,,
08609,11100,,
08610,29760,,
08611,20720,,
08618,27490,,
08619,21200,,
08620,11130,,
08625,679,,
08628,9100,,
08629,11590,,
08638,19520,,
08640,2590,,
08641,4030,,
08644,0,,
08645,0,,
08646,0,,
08647,0,,
08648,27900,,
08650,390,,
08666,0,,
08690,18870,,
08691,16620,,
08695,0,,
08701,124670,,
08720,1077,,
08721,20640,,
08722,10420,,
08723,29590,,
08724,38240,,
08730,5050,,
08731,20260,,
08732,1648,,
08733,2550,,
08734,7130,,
08735,2950,,
08736,12340,,
08738,870,,
08739,494,,
08740,1904,,
08741,2620,,
08742,23770,,
08750,3520,,
08751,3370,,
08752,1970,,
08753,59490,,
08754,743,,
08755,25700,,
08756,93,,
08757,29890,,
08758,7450,,
08759,29030,,
08801,7370,,
08802,3880,,
08803,158,,
08804,2800,,
08805,12080,,
08807,37720,,
08808,271,,
08809,5310,,
08810,8140,,
08812,13960,,
08816,47460,,
08817,44200,,
08818,781,,
08820,39850,,
08821,497,,
08822,30770,,
08823,8700,,
08824,13230,,
08825,3960,,
08826,4940,,
08827,4260,,
08828,2180,,
08829,3490,,
08830,18870,,
08831,55230,,
08832,2760,,
08833,8730,,
08834,19,,
08835,9980,,
08836,3870,,
08837,15770,,
08840,17260,,
08844,41650,,
08846,13510,,
08848,7750,,
08850,8110,,
08852,18580,,
08853,5070,,
08854,48940,,
08855,496,,
08857,38030,,
08858,761,,
08859,22430,,
08861,53360,,
08862,1833,,
08863,11950,,
08865,27660,,
08867,5040,,
08868,129,,
08869,7580,,
08870,74,,
08871,115,,
08872,18760,,
08873,51610,,
08875,735,,
08876,21050,,
08879,20410,,
08880,4440,,
08882,14590,,
08884,7460,,
08885,198,,
08886,6650,,
08887,920,,
08888,324,,
08889,9670,,
08890,32,,
08899,0,,
08901,36810,,
08902,40220,,
08903,1923,,
08904,13010,,
08905,0,,
08906,261,,
08922,0,,
08933,0,,
08988,0,,
08989,0,,
09001,0,,
09002,0,,
09003,0,,
09004,0,,
09005,0,,
09006,0,,
09007,0,,
09008,0,,
09009,0,,
09010,0,,
09011,0,,
09012,0,,
09013,0,,
09014,0,,
09015,0,,
09016,0,,
09017,0,,
09018,0,,
09020,0,,
09021,0,,
09028,0,,
09031,0,,
09033,0,,
09034,0,,
09036,0,,
09038,0,,
09042,0,,
09044,0,,
09045,0,,
09046,0,,
09049,0,,
09051,0,,
09053,0,,
09054,0,,
09055,0,,
09056,0,,
09058,0,,
09059,0,,
09060,0,,
09063,0,,
09067,0,,
09068,0,,
09069,0,,
09074,0,,
09075,0,,
09076,0,,
09079,0,,
09080,0,,
09081,0,,
09086,0,,
09088,0,,
09089,0,,
09090,0,,
09092,0,,
09094,0,,
09095,0,,
09096,0,,
09099,0,,
09100,0,,
09101,0,,
09102,0,,
09103,0,,
09104,0,,
09107,0,,
09110,0,,
09112,0,,
09113,0,,
09114,0,,
09115,0,,
09116,0,,
09123,0,,
09125,0,,
09126,0,,
09128,0,,
09131,0,,
09135,0,,
09136,0,,
09137,0,,
09138,0,,
09139,0,,
09140,0,,
09142,0,,
09143,0,,
09154,0,,
09160,0,,
09161,0,,
09165,0,,
09166,0,,
09169,0,,
09170,0,,
09171,0,,
09172,0,,
09173,0,,
09174,0,,
09175,0,,
09176,0,,
09177,0,,
09178,0,,
09180,0,,
09182,0,,
09183,0,,
09185,0,,
09186,0,,
09201,0,,
09203,0,,
09204,0,,
09211,0,,
09212,0,,
09213,0,,
09214,0,,
09216,0,,
09225,0,,
09226,0,,
09227,0,,
09229,0,,
09237,0,,
09240,0,,
09241,0,,
09242,0,,
09244,0,,
09245,0,,
09250,0,,
09252,0,,
09261,0,,
09262,0,,
09263,0,,
09264,0,,
09265,0,,
09266,0,,
09267,0,,
09276,0,,
09277,0,,
09278,0,,
09279,0,,
09280,0,,
09283,0,,
09285,0,,
09287,0,,
09289,0,,
09290,0,,
09291,0,,
09292,0,,
09300,0,,
09301,0,,
09302,0,,
09303,0,,
09304,0,,
09305,0,,
09306,0,,
09307,0,,
09308,0,,
09309,0,,
09310,0,,
09311,0,,
09312,0,,
09313,0,,
09314,0,,
09315,0,,
09316,0,,
09317,0,,
09318,0,,
09319,0,,
09320,0,,
09321,0,,
09322,0,,
09323,0,,
09324,0,,
09327,0,,
09328,0,,
09330,0,,
09331,0,,
09332,0,,
09333,0,,
09334,0,,
09336,0,,
09337,0,,
09338,0,,
09339,0,,
09340,0,,
09342,0,,
09343,0,,
09344,0,,
09346,0,,
09347,0,,
09348,0,,
09350,0,,
09351,0,,
09352,0,,
09353,0,,
09354,0,,
09355,0,,
09356,0,,
09357,0,,
09358,0,,
09359,0,,
09360,0,,
09361,0,,
09362,0,,
09363,0,,
09364,0,,
09365,0,,
09366,0,,
09367,0,,
09368,0,,
09369,0,,
09370,0,,
09371,0,,
09372,0,,
09373,0,,
09374,0,,
09375,0,,
09376,0,,
09377,0,,
09378,0,,
09379,0,,
09380,0,,
09381,0,,
09382,0,,
09383,0,,
09384,0,,
09386,0,,
09387,0,,
09388,0,,
09389,0,,
09390,0,,
09391,0,,
09393,0,,
09394,0,,
09396,0,,
09397,0,,
09399,0,,
09401,0,,
09402,0,,
09403,0,,
09409,0,,
09410,0,,
09420,0,,
09421,0,,
09447,0,,
09454,0,,
09456,0,,
09459,0,,
09461,0,,
09463,0,,
09464,0,,
09467,0,,
09468,0,,
09469,0,,
09470,0,,
09487,0,,
09488,0,,
09489,0,,
09490,0,,
09491,0,,
09494,0,,
09496,0,,
09497,0,,
09498,0,,
09499,0,,
09501,0,,
09502,0,,
09503,0,,
09504,0,,
09505,0,,
09506,0,,
09507,0,,
09508,0,,
09509,0,,
09510,0,,
09511,0,,
09512,0,,
09513,0,,
09514,0,,
09516,0,,
09517,0,,
09520,0,,
09522,0,,
09523,0,,
09524,0,,
09532,0,,
09533,0,,
09534,0,,
09541,0,,
09542,0,,
09543,0,,
09544,0,,
09545,0,,
09549,0,,
09550,0,,
09554,0,,
09556,0,,
09557,0,,
09564,0,,
09565,0,,
09566,0,,
09567,0,,
09568,0,,
09569,0,,
09570,0,,
09573,0,,
09574,0,,
09575,0,,
09576,0,,
09577,0,,
09578,0,,
09579,0,,
09581,0,,
09582,0,,
09583,0,,
09586,0,,
09587,0,,
09588,0,,
09589,0,,
09590,0,,
09591,0,,
09592,0,,
09593,0,,
09594,0,,
09595,0,,
09596,0,,
09599,0,,
09600,0,,
09601,0,,
09602,0,,
09603,0,,
09604,0,,
09605,0,,
09606,0,,
09607,0,,
09608,0,,
09609,0,,
09610,0,,
09611,0,,
09612,0,,
09613,0,,
09614,0,,
09617,0,,
09618,0,,
09619,0,,
09620,0,,
09621,0,,
09622,0,,
09623,0,,
09624,0,,
09625,0,,
09626,0,,
09627,0,,
09630,0,,
09631,0,,
09633,0,,
09634,0,,
09636,0,,
09642,0,,
09643,0,,
09644,0,,
09645,0,,
09647,0,,
09648,0,,
09649,0,,
09701,0,,
09702,0,,
09703,0,,
09704,0,,
09705,0,,
09706,0,,
09707,0,,
09708,0,,
09709,0,,
09710,0,,
09711,0,,
09712,0,,
09713,0,,
09714,0,,
09715,0,,
09716,0,,
09717,0,,
09718,0,,
09719,0,,
09720,0,,
09721,0,,
09722,0,,
09723,0,,
09724,0,,
09725,0,,
09726,0,,
09727,0,,
09728,0,,
09729,0,,
09730,0,,
09731,0,,
09732,0,,
09733,0,,
09734,0,,
09735,0,,
09736,0,,
09737,0,,
09738,0,,
09739,0,,
09740,0,,
09741,0,,
09742,0,,
09743,0,,
09744,0,,
09745,0,,
09746,0,,
09747,0,,
09748,0,,
09749,0,,
09750,0,,
09751,0,,
09752,0,,
09753,0,,
09754,0,,
09755,0,,
09756,0,,
09757,0,,
09758,0,,
09759,0,,
09760,0,,
09761,0,,
09762,0,,
09769,0,,
09771,0,,
09777,0,,
09780,0,,
09789,0,,
09790,0,,
09798,0,,
09800,0,,
09801,0,,
09802,0,,
09803,0,,
09804,0,,
