Rndrng_Prvdr_City,Rndrng_Prvdr_State_Abrvtn,zip,derm_provider_count,irs_estimated_population,derm_to_pop_ratio,derm_to_pop_percent
Rolling Meadows,IL,60008.0,1,21100.0,4.739336492890995e-05,0.004739336492890995
Barrington,IL,60010.0,4,44650.0,8.958566629339306e-05,0.008958566629339306
Crystal Lake,IL,60014.0,3,46330.0,6.475285991797971e-05,0.006475285991797971
Deerfield,IL,60015.0,4,27110.0,0.00014754703061600885,0.014754703061600885
Des Plaines,IL,60016.0,2,55780.0,3.5855145213338114e-05,0.0035855145213338113
Glenview,IL,60025.0,2,39930.0,5.008765339343852e-05,0.005008765339343852
Glenview,IL,60026.0,6,13270.0,0.000452147701582517,0.0452147701582517
Grayslake,IL,60030.0,2,34810.0,5.745475438092502e-05,0.005745475438092502
Gurnee,IL,60031.0,2,35670.0,5.6069526212503504e-05,0.005606952621250351
Lake Bluff,IL,60044.0,3,9610.0,0.0003121748178980229,0.031217481789802288
Lake Forest,IL,60045.0,4,19720.0,0.00020283975659229209,0.02028397565922921
Libertyville,IL,60048.0,4,28720.0,0.0001392757660167131,0.01392757660167131
Vernon Hills,IL,60061.0,2,26220.0,7.627765064836003e-05,0.007627765064836004
Northbrook,ID,60062.0,1,42570.0,2.349072116513977e-05,0.002349072116513977
Northbrook,IL,60062.0,10,42570.0,0.0002349072116513977,0.02349072116513977
Park Ridge,IL,60068.0,2,38190.0,5.2369730295888974e-05,0.005236973029588897
Lincolnshire,IL,60069.0,4,9530.0,0.0004197271773347324,0.04197271773347324
Skokie,IL,60076.0,2,32300.0,6.191950464396285e-05,0.006191950464396285
Skokie,IL,60077.0,8,25200.0,0.00031746031746031746,0.031746031746031744
Park City,IL,60085.0,1,60390.0,1.6559032952475575e-05,0.0016559032952475575
Buffalo Grove,IL,60089.0,7,42330.0,0.0001653673517599811,0.01653673517599811
Wilmette,IL,60091.0,1,27660.0,3.6153289949385395e-05,0.0036153289949385397
Winnetka,IL,60093.0,1,20090.0,4.977600796416127e-05,0.004977600796416127
Woodstock,IL,60098.0,1,30590.0,3.269042170644001e-05,0.0032690421706440013
Algonquin,IL,60102.0,1,31270.0,3.197953309881676e-05,0.0031979533098816758
Bloomingdale,IL,60108.0,1,21390.0,4.675081813931744e-05,0.004675081813931744
West Dundee,IL,60118.0,2,15750.0,0.00012698412698412698,0.012698412698412698
Elgin,IL,60123.0,7,43450.0,0.00016110471806674338,0.016110471806674336
Elmhurst,IL,60125.0,1,0.0,inf,inf
Elmhurst,IL,60126.0,5,45440.0,0.00011003521126760564,0.011003521126760564
Forest Park,IL,60130.0,1,11290.0,8.857395925597875e-05,0.008857395925597875
Geneva,IL,60134.0,1,29610.0,3.3772374197906115e-05,0.0033772374197906115
Glen Ellyn,IL,60137.0,3,37400.0,8.021390374331551e-05,0.00802139037433155
Itasca,IL,60143.0,3,10670.0,0.00028116213683223993,0.028116213683223992
Lombard,IL,60148.0,7,48450.0,0.00014447884416924665,0.014447884416924666
Maywood,IL,60153.0,2,19810.0,0.00010095911155981827,0.010095911155981827
Westchester,IL,60154.0,1,16100.0,6.211180124223603e-05,0.006211180124223603
Melrose Park,IL,60160.0,1,21490.0,4.653327128897162e-05,0.004653327128897162
Hoffman Estates,IL,60169.0,4,31240.0,0.00012804097311139564,0.012804097311139564
Schaumburg,IL,60173.0,3,12720.0,0.0002358490566037736,0.02358490566037736
Saint Charles,IL,60174.0,1,29580.0,3.380662609871535e-05,0.0033806626098715348
St Charles,IL,60174.0,2,29580.0,6.76132521974307e-05,0.0067613252197430695
St. Charles,IL,60174.0,1,29580.0,3.380662609871535e-05,0.0033806626098715348
St. Charles,IL,60175.0,2,25110.0,7.964954201513341e-05,0.007964954201513342
Sycamore,IL,60178.0,2,21030.0,9.51022349025202e-05,0.009510223490252021
Oakbrook Terrace,IL,60181.0,3,27310.0,0.00010984987184181619,0.01098498718418162
Wheaton,IL,60187.0,3,25570.0,0.00011732499022291749,0.011732499022291749
Wheaton,IL,60189.0,1,29480.0,3.3921302578019e-05,0.0033921302578018998
Hoffman Estates,IL,60192.0,1,16370.0,6.108735491753207e-05,0.006108735491753207
Schaumburg,IL,60194.0,1,19060.0,5.246589716684155e-05,0.005246589716684155
Hoffman Estates,IL,60195.0,1,4590.0,0.00021786492374727668,0.021786492374727667
Evanston,IL,60201.0,5,31580.0,0.00015832805573147562,0.015832805573147563
Evanston,IL,60202.0,1,28380.0,3.5236081747709655e-05,0.0035236081747709656
Berwyn,IL,60402.0,5,55490.0,9.010632546404758e-05,0.009010632546404758
Crest Hill,IL,60403.0,8,15900.0,0.0005031446540880503,0.05031446540880503
Joliet,IL,60435.0,5,43600.0,0.00011467889908256881,0.011467889908256881
Bolingbrook,IL,60440.0,2,48750.0,4.1025641025641023e-05,0.0041025641025641026
Mokena,IL,60448.0,1,24820.0,4.0290088638195005e-05,0.004029008863819501
Morris,IL,60450.0,1,19330.0,5.173305742369374e-05,0.005173305742369374
New Lenox,IL,60451.0,2,36160.0,5.5309734513274336e-05,0.0055309734513274336
Olympia Fields,IL,60461.0,2,4230.0,0.00047281323877068556,0.04728132387706856
Orland Park,IL,60462.0,4,38700.0,0.00010335917312661498,0.0103359173126615
Palos Heights,IL,60463.0,1,13600.0,7.352941176470588e-05,0.007352941176470587
Orland Park,IL,60467.0,3,26030.0,0.0001152516327314637,0.01152516327314637
Tinley Park,IL,60477.0,3,34730.0,8.638065073423554e-05,0.008638065073423554
Tinley Park,IL,60487.0,1,25770.0,3.8804811796662786e-05,0.0038804811796662787
Aurora,IL,60504.0,3,36270.0,8.271298593879239e-05,0.008271298593879239
Aurora,IL,60506.0,4,47240.0,8.467400508044031e-05,0.00846740050804403
Batavia,IL,60510.0,1,27370.0,3.653635367190354e-05,0.003653635367190354
Downers Grove,IL,60516.0,1,27300.0,3.663003663003663e-05,0.003663003663003663
Hinsdale,IL,60521.0,12,17590.0,0.0006822057987492893,0.06822057987492894
Oak Brook,IL,60523.0,2,9660.0,0.00020703933747412008,0.020703933747412008
La Grange Highlands,IL,60525.0,2,30510.0,6.555227794165847e-05,0.006555227794165847
La Grange Park,IL,60526.0,1,12900.0,7.751937984496124e-05,0.007751937984496125
Willowbrook,IL,60527.0,1,27040.0,3.698224852071006e-05,0.003698224852071006
Naperville,IL,60540.0,4,41000.0,9.75609756097561e-05,0.00975609756097561
Darien,IL,60561.0,2,22180.0,9.017132551848512e-05,0.009017132551848512
Naperville,IL,60563.0,14,34600.0,0.0004046242774566474,0.04046242774566474
Naperville,IL,60564.0,1,46110.0,2.168726957276079e-05,0.002168726957276079
Plainfield,IL,60585.0,1,25290.0,3.9541320680110714e-05,0.0039541320680110716
Chicago,IL,60601.0,1,11130.0,8.984725965858041e-05,0.008984725965858042
Chicago,IL,60602.0,4,1520.0,0.002631578947368421,0.2631578947368421
Chicago,IL,60603.0,1,1490.0,0.0006711409395973154,0.06711409395973154
Chicago,IL,60605.0,1,21940.0,4.5578851412944395e-05,0.00455788514129444
Chicago,IL,60607.0,2,20870.0,9.583133684714902e-05,0.009583133684714902
Chicago,IL,60610.0,1,30490.0,3.279763857002296e-05,0.003279763857002296
Chicago,IL,60611.0,35,26040.0,0.0013440860215053765,0.13440860215053765
Chicago,IL,60612.0,17,23790.0,0.0007145859604875998,0.07145859604875998
Chicago,IL,60614.0,1,51250.0,1.951219512195122e-05,0.001951219512195122
Chicago,IL,60616.0,1,39300.0,2.544529262086514e-05,0.0025445292620865138
Chicago,IL,60622.0,1,41590.0,2.4044241404183697e-05,0.0024044241404183697
Chicago,IL,60625.0,2,61250.0,3.265306122448979e-05,0.0032653061224489793
Chicago,IL,60629.0,1,101540.0,9.848335631278313e-06,0.0009848335631278313
Chicago,IL,60631.0,2,27810.0,7.191657677094571e-05,0.007191657677094571
Chicago,IL,60637.0,15,32590.0,0.00046026388462718626,0.04602638846271863
Chicago,IL,60640.0,2,48870.0,4.092490280335584e-05,0.004092490280335584
Chicago,IL,60641.0,2,59930.0,3.337226764558652e-05,0.003337226764558652
Chicago,IL,60642.0,12,15860.0,0.0007566204287515763,0.07566204287515763
Chicago,IL,60647.0,2,66550.0,3.005259203606311e-05,0.003005259203606311
Chicago,IL,60654.0,7,16650.0,0.00042042042042042044,0.042042042042042045
Chicago,IL,60657.0,9,53020.0,0.00016974726518294983,0.016974726518294982
Chicago,IL,60661.0,1,8560.0,0.00011682242990654206,0.011682242990654207
Chicago,IL,60707.0,2,38350.0,5.215123859191656e-05,0.005215123859191656
Niles,IL,60714.0,1,27550.0,3.6297640653357535e-05,0.0036297640653357535
Roscoe,IL,61073.0,1,19360.0,5.165289256198347e-05,0.005165289256198347
Rockford,IL,61107.0,4,27270.0,0.00014668133480014669,0.014668133480014669
Loves Park,IL,61111.0,2,20800.0,9.615384615384615e-05,0.009615384615384616
Moline,IL,61265.0,3,39330.0,7.627765064836003e-05,0.007627765064836004
Galesburg,IL,61401.0,1,24280.0,4.118616144975288e-05,0.004118616144975288
Macomb,IL,61455.0,1,12120.0,8.250825082508251e-05,0.00825082508250825
Peoria,IL,61614.0,8,24510.0,0.0003263973888208894,0.03263973888208894
Bloomington,IL,61701.0,3,27930.0,0.00010741138560687433,0.010741138560687433
Bloomington,IL,61704.0,2,35270.0,5.670541536716756e-05,0.005670541536716756
Urbana,IL,61801.0,4,13900.0,0.00028776978417266187,0.028776978417266185
Champaign,IL,61820.0,3,14530.0,0.00020646937370956642,0.02064693737095664
Champaign,IL,61822.0,2,23510.0,8.507018290089324e-05,0.008507018290089324
Charleston,IL,61920.0,1,15180.0,6.587615283267457e-05,0.006587615283267457
Maryville,IL,62062.0,1,7680.0,0.00013020833333333333,0.013020833333333334
Fairview Heights,IL,62208.0,2,15230.0,0.0001313197636244255,0.013131976362442548
Scott Afb,IL,62225.0,1,4750.0,0.0002105263157894737,0.021052631578947368
Belleville,IL,62226.0,1,25600.0,3.90625e-05,0.00390625
Swansea,IL,62226.0,2,25600.0,7.8125e-05,0.0078125
Carlyle,IL,62231.0,1,6450.0,0.0001550387596899225,0.01550387596899225
O Fallon,IL,62269.0,1,33980.0,2.942907592701589e-05,0.002942907592701589
Shiloh,IL,62269.0,1,33980.0,2.942907592701589e-05,0.002942907592701589
Quincy,IL,62301.0,2,25530.0,7.833920877399138e-05,0.007833920877399137
Effingham,IL,62401.0,1,17490.0,5.717552887364208e-05,0.005717552887364208
Decatur,IL,62526.0,1,25290.0,3.9541320680110714e-05,0.0039541320680110716
Springfield,IL,62702.0,14,27740.0,0.0005046863734679164,0.05046863734679164
Springfield,IL,62703.0,7,22040.0,0.0003176043557168784,0.03176043557168784
Mount Vernon,IL,62864.0,1,20100.0,4.9751243781094526e-05,0.004975124378109453
Carbondale,IL,62901.0,2,13700.0,0.00014598540145985403,0.014598540145985403
Carbondale,IL,62902.0,1,3950.0,0.00025316455696202533,0.025316455696202535
Herrin,IL,62948.0,2,10420.0,0.00019193857965451057,0.019193857965451058
Chesterfield,MO,63017.0,12,40960.0,0.00029296875,0.029296875
Fenton,MO,63026.0,2,42490.0,4.706989879971758e-05,0.004706989879971758
Festus,MO,63028.0,1,25650.0,3.898635477582846e-05,0.0038986354775828462
Florissant,MO,63031.0,2,42160.0,4.743833017077799e-05,0.004743833017077799
Wildwood,MO,63040.0,2,8880.0,0.00022522522522522523,0.02252252252252252
Bridgeton,MO,63044.0,1,9590.0,0.00010427528675703858,0.010427528675703858
Washington,MO,63090.0,2,21860.0,9.149130832570906e-05,0.009149130832570906
Saint Louis,MO,63104.0,7,14660.0,0.0004774897680763984,0.047748976807639835
St Louis,MO,63104.0,2,14660.0,0.00013642564802182812,0.013642564802182811
Saint Louis,MO,63105.0,1,12610.0,7.930214115781126e-05,0.007930214115781126
Saint Louis,MO,63108.0,11,12460.0,0.000882825040128411,0.0882825040128411
Saint Louis,MO,63110.0,4,13950.0,0.0002867383512544803,0.02867383512544803
St Louis,MO,63110.0,1,13950.0,7.168458781362007e-05,0.007168458781362007
Saint Louis,MO,63114.0,1,29960.0,3.3377837116154874e-05,0.0033377837116154874
Saint Louis,MO,63117.0,2,8790.0,0.00022753128555176336,0.022753128555176336
Webster Groves,MO,63119.0,2,31360.0,6.377551020408164e-05,0.006377551020408163
Kirkwood,MO,63122.0,1,39190.0,2.5516713447307987e-05,0.0025516713447307987
Saint Louis,MO,63122.0,5,39190.0,0.00012758356723653993,0.012758356723653993
Saint Louis,MO,63124.0,2,10230.0,0.00019550342130987292,0.019550342130987292
Saint Louis,MO,63128.0,2,28410.0,7.039774727208729e-05,0.007039774727208729
St. Louis,MO,63128.0,1,28410.0,3.5198873636043646e-05,0.0035198873636043647
Saint Louis,MO,63129.0,1,50300.0,1.9880715705765408e-05,0.0019880715705765406
Saint Louis,MO,63131.0,4,18060.0,0.00022148394241417498,0.0221483942414175
Creve Coeur,MO,63141.0,1,19400.0,5.154639175257732e-05,0.005154639175257732
Saint Louis,MO,63141.0,22,19400.0,0.001134020618556701,0.1134020618556701
St Charles,MO,63301.0,1,44300.0,2.257336343115124e-05,0.002257336343115124
Lake St Louis,MO,63367.0,1,27250.0,3.6697247706422016e-05,0.0036697247706422016
O Fallon,MO,63368.0,5,43960.0,0.00011373976342129209,0.01137397634212921
Cottleville,MO,63376.0,1,71370.0,1.4011489421325487e-05,0.0014011489421325487
Saint Peters,MO,63376.0,3,71370.0,4.203446826397646e-05,0.004203446826397646
Wentzville,MO,63385.0,2,52410.0,3.816065636328945e-05,0.0038160656363289453
Hannibal,MO,63401.0,2,18610.0,0.00010746910263299302,0.010746910263299301
Kirksville,MO,63501.0,5,14740.0,0.00033921302578018993,0.033921302578018994
Farmington,MO,63640.0,1,22780.0,4.389815627743635e-05,0.004389815627743635
Cape Girardeau,MO,63701.0,2,30190.0,6.62471016893011e-05,0.006624710168930109
Cape Girardeau,MO,63703.0,1,5960.0,0.00016778523489932885,0.016778523489932886
Sikeston,MO,63801.0,1,19640.0,5.0916496945010185e-05,0.0050916496945010185
Poplar Bluff,MO,63901.0,1,27780.0,3.599712023038157e-05,0.0035997120230381566
Blue Springs,MO,64014.0,1,26240.0,3.8109756097560976e-05,0.0038109756097560975
Independence,MO,64055.0,1,31710.0,3.15357931251971e-05,0.00315357931251971
Lees Summit,MO,64064.0,5,19730.0,0.00025342118601115053,0.025342118601115054
Lee's Summit,MO,64086.0,1,22880.0,4.3706293706293706e-05,0.004370629370629371
Lees Summit,MO,64086.0,1,22880.0,4.3706293706293706e-05,0.004370629370629371
Kansas City,MO,64110.0,1,11220.0,8.9126559714795e-05,0.008912655971479501
Kansas City,MO,64111.0,4,12300.0,0.0003252032520325203,0.03252032520325203
Kansas City,MO,64114.0,1,20660.0,4.84027105517909e-05,0.004840271055179091
Kansas City,MO,64118.0,4,37740.0,0.00010598834128245893,0.010598834128245893
St.Louis,MO,64128.0,1,8990.0,0.00011123470522803115,0.011123470522803115
Riverside,MO,64150.0,3,3520.0,0.0008522727272727272,0.08522727272727272
Kansas City,MO,64151.0,1,25640.0,3.9001560062402496e-05,0.0039001560062402497
Kansas City,MO,64154.0,2,12000.0,0.00016666666666666666,0.016666666666666666
Kansas City,MO,64155.0,1,26620.0,3.756574004507889e-05,0.0037565740045078892
Kansas City,MO,64158.0,1,6040.0,0.00016556291390728477,0.016556291390728478
Cameron,MO,64429.0,1,9000.0,0.00011111111111111112,0.011111111111111112
Saint Joseph,MO,64506.0,4,18850.0,0.00021220159151193635,0.021220159151193636
Joplin,MO,64804.0,3,31910.0,9.40144155437167e-05,0.00940144155437167
Osage Beach,MO,65065.0,1,6310.0,0.0001584786053882726,0.01584786053882726
Jefferson City,MO,65101.0,1,24120.0,4.145936981757877e-05,0.0041459369817578775
Jefferson City,MO,65109.0,3,36190.0,8.289582757667864e-05,0.008289582757667864
Columbia,MO,65201.0,8,25620.0,0.000312256049960968,0.0312256049960968
Columbia,MO,65203.0,3,53150.0,5.644402634054563e-05,0.005644402634054563
Columbia,MO,65212.0,6,0.0,inf,inf
Rolla,MO,65401.0,2,23720.0,8.431703204047218e-05,0.008431703204047217
Branson,MO,65616.0,1,23780.0,4.2052144659377626e-05,0.004205214465937763
West Plains,MO,65775.0,1,20570.0,4.861448711716091e-05,0.004861448711716091
Springfield,MO,65804.0,7,34210.0,0.00020461853259280913,0.02046185325928091
Springfield,MO,65807.0,2,44070.0,4.538234626730202e-05,0.004538234626730202
Lawrence,KS,66047.0,1,15890.0,6.293266205160478e-05,0.0062932662051604785
Olathe,KS,66061.0,4,62410.0,6.409229290177856e-05,0.006409229290177856
Kansas City,KS,66103.0,1,9680.0,0.00010330578512396694,0.010330578512396695
Kansas City,KS,66160.0,5,0.0,inf,inf
Mission,KS,66202.0,1,15020.0,6.657789613848202e-05,0.006657789613848202
Shawnee Mission,KS,66204.0,1,16030.0,6.238303181534623e-05,0.006238303181534623
Overland Park,KS,66207.0,1,14220.0,7.032348804500703e-05,0.007032348804500703
Leawood,KS,66209.0,1,19410.0,5.1519835136527566e-05,0.005151983513652756
Overland Park,KS,66209.0,2,19410.0,0.00010303967027305513,0.010303967027305513
Lenexa,KS,66210.0,1,17480.0,5.7208237986270026e-05,0.005720823798627003
Leawood,KS,66211.0,12,4790.0,0.0025052192066805845,0.25052192066805845
Overland Park,KS,66211.0,4,4790.0,0.0008350730688935282,0.08350730688935282
Overland Park,KS,66212.0,1,29180.0,3.4270047978067166e-05,0.0034270047978067165
Overland Park,KS,66215.0,1,23580.0,4.240882103477523e-05,0.004240882103477523
Overland Park,KS,66223.0,3,23740.0,0.00012636899747262004,0.012636899747262004
Stanley,KS,66223.0,1,23740.0,4.212299915754002e-05,0.004212299915754001
Shawnee,KS,66226.0,1,14970.0,6.68002672010688e-05,0.006680026720106881
Fort Riley,KS,66442.0,1,12520.0,7.987220447284345e-05,0.007987220447284345
Ft Riley,KS,66442.0,2,12520.0,0.0001597444089456869,0.01597444089456869
Manhattan,KS,66502.0,1,29300.0,3.4129692832764505e-05,0.0034129692832764505
Manhattan,KS,66503.0,2,15130.0,0.00013218770654329148,0.013218770654329148
Topeka,KS,66604.0,1,19180.0,5.213764337851929e-05,0.005213764337851929
Topeka,KS,66614.0,7,28230.0,0.0002479631597591215,0.02479631597591215
Pittsburg,KS,66762.0,1,18960.0,5.2742616033755275e-05,0.005274261603375527
Wichita,KS,67206.0,3,15560.0,0.00019280205655526994,0.019280205655526992
Wichita,KS,67214.0,3,11710.0,0.00025619128949615715,0.025619128949615714
Hutchinson,KS,67502.0,3,21580.0,0.00013901760889712696,0.013901760889712697
Hays,KS,67601.0,2,19610.0,0.00010198878123406426,0.010198878123406425
Dodge City,KS,67801.0,1,28500.0,3.508771929824561e-05,0.003508771929824561
Ulysses,KS,67880.0,1,6790.0,0.00014727540500736376,0.014727540500736377
Liberal,KS,67901.0,1,18220.0,5.48847420417124e-05,0.00548847420417124
Omaha,NE,68105.0,6,17770.0,0.0003376477208778841,0.03376477208778841
Omaha,NE,68114.0,8,15670.0,0.0005105296745373325,0.05105296745373325
Omaha,NE,68118.0,2,9620.0,0.0002079002079002079,0.02079002079002079
Omaha,NE,68124.0,2,14250.0,0.00014035087719298245,0.014035087719298244
Omaha,NE,68130.0,2,20880.0,9.578544061302682e-05,0.009578544061302683
Omaha,NE,68131.0,4,9030.0,0.00044296788482834997,0.044296788482835
Omaha,NE,68144.0,3,23180.0,0.0001294219154443486,0.012942191544434859
Omaha,NE,68198.0,1,0.0,inf,inf
Lincoln,NE,68502.0,1,21000.0,4.761904761904762e-05,0.004761904761904762
Lincoln,NE,68505.0,2,15690.0,0.00012746972594008922,0.012746972594008922
Lincoln,NE,68506.0,2,25090.0,7.971303308090873e-05,0.007971303308090873
Lincoln,NE,68512.0,2,12670.0,0.00015785319652722967,0.015785319652722965
Lincoln,NE,68516.0,3,45910.0,6.53452406883032e-05,0.00653452406883032
Grand Island,NE,68803.0,2,24170.0,8.274720728175425e-05,0.008274720728175426
Kearney,NE,68845.0,2,17610.0,0.00011357183418512209,0.011357183418512209
North Platte,NE,69101.0,2,24670.0,8.107012565869477e-05,0.008107012565869478
Scottsbluff,NE,69361.0,1,14580.0,6.858710562414266e-05,0.006858710562414267
Metairie,LA,70001.0,4,29820.0,0.0001341381623071764,0.013413816230717638
Metairie,LA,70002.0,2,15470.0,0.0001292824822236587,0.01292824822236587
Metairie,LA,70003.0,1,33540.0,2.9815146094215862e-05,0.0029815146094215863
Metairie,LA,70005.0,5,19980.0,0.00025025025025025025,0.025025025025025023
Metairie,LA,70006.0,9,13480.0,0.0006676557863501484,0.06676557863501484
Gretna,LA,70056.0,1,32670.0,3.060912151821243e-05,0.003060912151821243
Harvey,LA,70058.0,1,33170.0,3.0147723846849564e-05,0.0030147723846849564
Kenner,LA,70065.0,1,42590.0,2.3479690068091102e-05,0.0023479690068091102
La Place,LA,70068.0,1,27610.0,3.621876131836291e-05,0.003621876131836291
Marrero,LA,70072.0,1,48120.0,2.0781379883624272e-05,0.0020781379883624274
New Orleans,LA,70112.0,13,2870.0,0.004529616724738676,0.45296167247386765
New Orleans,LA,70115.0,10,22280.0,0.0004488330341113106,0.04488330341113106
New Orleans,LA,70118.0,1,19650.0,5.089058524173028e-05,0.0050890585241730275
New Orleans,LA,70119.0,1,24080.0,4.152823920265781e-05,0.004152823920265781
New Orleans,LA,70121.0,7,8710.0,0.0008036739380022963,0.08036739380022963
River Ridge,LA,70123.0,1,22180.0,4.508566275924256e-05,0.004508566275924256
New Orleans,LA,70124.0,2,18340.0,0.00010905125408942203,0.010905125408942203
New Orleans,LA,70130.0,1,9410.0,0.00010626992561105207,0.010626992561105207
Thibodaux,LA,70301.0,2,37760.0,5.296610169491525e-05,0.005296610169491525
Houma,LA,70360.0,2,23060.0,8.673026886383348e-05,0.008673026886383347
